"project_id","donor","title","year","year_uncertain","description","sector","sector_comment","crs_sector","status","status_code","flow","all_recipients","sources","sources_count","funding_agency","implementing_agency","donor_agency","donor_agency_count","recipient_agencies","recipient_agencies_count","verified","verified_code","flow_class","flow_class_code","intent","intent_code","active","active_code","factiva_sources","amount","currency","deflators_used","exchange_rates_used","usd_defl","start_actual","start_planned","end_actual","end_planned","recipient_count","recipient_condensed","recipient_cow_code","recipient_oecd_code","recipient_oecd_name","recipient_iso3","recipient_iso2","recipient_un_code","recipient_imf_code","is_commercial","is_commercital","debt_uncertian","line_of_credit","is_cofinanced","loan_type","interest_rate","maturity","grace_period","grant_element"
"447","China","Cement plant","2002","false","In 2002, the China Road and Bridge Corp., with loans from the China Exim Bank, began renovations on the Congo Cement Company's factory in Loutete in the Bouenza region following its destruction in the war. Upon its competition it was renamed the New Cement Company of the Congo (Sonocc), and a joint-venture was set up to manage it, with the Chinese government as a share holder. The factory employs 200 Congolese and has an output of 300,000 tons of cement per year, although some complaints have been raised over wages and treatment. The financial amount and exact start date are yet unknown.May be connected with ID#429.","Manufacturing and Industry","","320","Completion","3","Loan (excluding debt rescheduling)","Congo, Rep.","http://global.factiva.com/aa/?ref=AFPR000020070508e358001p6&pp=1&fcpil=en&napc=S&sa_from=, Factiva, International media report; http://www.chinadaily.com.cn/cndy/2012-07/11/content_15567274.htm, Google US, Donor media or official","2","Export-Import Bank of China, Government Agency","China Road & Bridge Corporation (CRBC), State-Owned Company","China Road & Bridge Corporation (CRBC), State-Owned Company; Export-Import Bank of China, Government Agency","2","","","Checked","1","Vague (Official Finance)","5","Development","","Active","1","http://global.factiva.com/aa/?ref=AFPR000020070508e358001p6&pp=1&fcpil=en&napc=S&sa_from=, Factiva, International media report; http://www.chinadaily.com.cn/cndy/2012-07/11/content_15567274.htm, Factiva, Donor media or official","","","","','","01 January 2002","","01 January 2003","","1","Congo, Rep.","484","234","Congo, Rep.","COG","CG","178","634","Commercial","1","false","false","false","","Unset","Unset","Unset","Unset"
"452","China","Hospitals","2009","false","On December 28, 2009, the Republic of the Congo received a 3.5 billion XAF donation from China to update their health facilities. The agreement was signed between Congolese Finance Minister Gilbert Ondongo and Chinese Ambassador Li Shuli. The Mfilou Hospital in the 7th Brazzaville district, the Landini Hospital in the Pointe Noire region, the Talangaï hospital in the 6th Brazzaville district, and the Owando hospital in Cuvette were cited as some of the projects to have been completed by the Chinese government.","Health","","120","Completion","3","Grant (excluding debt forgiveness)","Congo, Rep.","http://congo-story.skyrock.com/609645706-Congo-Chine-un-modele-de-cooperation-Sud-Sud-Congo-China-a-model-of.html, Google US, Non-media; http://global.factiva.com/aa/?ref=BBCAPP0020091229e5ct001jl&pp=1&fcpil=en&napc=S&sa_from=, Factiva, Donor media or official","2","","","","","","","Checked","1","ODA-like","2","Development","","Active","1","http://congo-story.skyrock.com/609645706-Congo-Chine-un-modele-de-cooperation-Sud-Sud-Congo-China-a-model-of.html, Factiva, Non-media; http://global.factiva.com/aa/?ref=BBCAPP0020091229e5ct001jl&pp=1&fcpil=en&napc=S&sa_from=, Factiva, Donor media or official","3500000000.0","XAF","1.0","472.186290754893','7412328.71","","","","","1","Congo, Rep.","484","234","Congo, Rep.","COG","CG","178","634","Not Commercial","2","false","false","false","","Unset","Unset","Unset","Unset"
"458","China","Interest-Free Loan Agriculture and Health","2010","false","On December 21, 2010, Chinese Ambassador to Congo Li Shuli and Congolese Minister of Finance Gilbert Ondongo signed a 500 million CNY interest-free loan agreement for developing medical care and agriculture as part of a larger economic and technical cooperation agreement. The loan is to be repaid by the Congolese government in a 10-year period from July 1, 2020 to June 30, 2030. The projects to be financed with this loan are to be agreed upon by both governments. The exact nature of these projects and their current status are yet unknown.","Multisector","Agriculture, Health","430","Pipeline: Commitment","11","Loan (excluding debt rescheduling)","Congo, Rep.","http://global.factiva.com/aa/?ref=XNEWS00020101221e6cl00bf5&pp=1&fcpil=en&napc=S&sa_from=, Factiva, Donor media or official","1","","","","","","","Checked","1","ODA-like","2","Development","","Active","1","http://global.factiva.com/aa/?ref=XNEWS00020101221e6cl00bf5&pp=1&fcpil=en&napc=S&sa_from=, Factiva, Donor media or official","500000000.0","CNY","1.0756432121391","6.7702690287094','68658741.22","","","","","1","Congo, Rep.","484","234","Congo, Rep.","COG","CG","178","634","Not Commercial","2","false","false","false","","","","",""
"963","China","Economic Aid for anti-malarials, agricultural centers, schools, and training","2006","false","In 2006, presumably as part of a FOCAC commitment, China decided to grant the Republic of the Congo an aid of 30 million yuan, donated anti-malaria drugs, aided agricultural demonstration centers and rural schools, providing professional and technical personnel training. Regarding the agricultural demonstration centers, sometime before 2011, at least one center of 59 hectares near Brazzaville had been completed and several experts have been trained. There may be plans for additional demonstration centers.","Unset","","430","Implementation","2","In-kind contribution","Congo, Rep.","http://cg.mofcom.gov.cn/aarticle/jmxw/200606/20060602501299.html, Local Language Source, Donor media or official; http://www.finance-ol.com/2011/09/congo-brazzaville-praised-the-minister-of-agriculture-china-agricultural-technical-assistance/, Google US, International media report","2","","","","","","","Checked","1","ODA-like","2","Development","","Active","1","http://cg.mofcom.gov.cn/aarticle/jmxw/200606/20060602501299.html, Factiva, Donor media or official; http://www.finance-ol.com/2011/09/congo-brazzaville-praised-the-minister-of-agriculture-china-agricultural-technical-assistance/, Factiva, International media report","30000000.0","CNY","0.74305214409552","7.97343833333333','5063564.23","","","","","1","Congo, Rep.","484","234","Congo, Rep.","COG","CG","178","634","Not Commercial","2","false","false","false","","","","",""
"1060","China","PPIAF - Oyo Water Supply project","2008","false","In 2008, the Chinese government provided a grant for the construction of water supply projects near Oyo city in the Congo. The boreholes have flows estimated between 40 and 60 cubic meters per hour, and a processing station has a 150 cubic meter/hour flow rate. Also included in the grant was the construction of a 500 cubic meter water-tower, technical and administrative buildings, canals, as well as the supply and setting up of five generators. The implementing agency was the Weihai International Economic and Technical Cooperative Co., Ltd. (WIETC). The project began in December 2008, was completed in May 2010, and had officially handed over to the Congolese government on March 25, 2011.","Infrastructure, Energy and Mining","Water; Treatment and distribution","140","Completion","3","Grant (excluding debt forgiveness)","Congo, Rep.","http://www.sourcejuice.com/1432668/2011/03/28/Congo-Brazzaville-attend-Chinese-Ambassador-Shuli-Austrian-government-aid/, Google US, Donor media or official; http://www.xm88.cn/Article/390.html","2","","Weihai International Economic & Technical Cooperative Co., Ltd (WIETC), Private Sector","Weihai International Economic & Technical Cooperative Co., Ltd (WIETC), Private Sector","1","","","Checked","1","ODA-like","2","Development","","Active","1","http://www.sourcejuice.com/1432668/2011/03/28/Congo-Brazzaville-attend-Chinese-Ambassador-Shuli-Austrian-government-aid/, Factiva, Donor media or official; http://www.xm88.cn/Article/390.html, Factiva","","","","','","01 December 2008","01 December 2008","01 May 2010","","1","Congo, Rep.","484","234","Congo, Rep.","COG","CG","178","634","Not Commercial","2","false","false","false","","Unset","Unset","Unset","Unset"
"1063","China","PPIAF - Well to the treasury road","2009","true","(PPIAF) A 7.9 km road is in implementation at a cost of $25.77 million. Commitment year, location, implementing agency, and dates are unclear. PPIAF-ID:95","Infrastructure, Energy and Mining","Transport; Road","210","Implementation","2","In-kind contribution","Congo, Rep.","PPIAF_Consultant","1","","","","","","","Checked","1","ODA-like","2","Development","","Active","1","PPIAF_Consultant, Factiva","25770000.0","USD","","','","","","","","1","Congo, Rep.","484","234","Congo, Rep.","COG","CG","178","634","Not Commercial","2","false","false","false","","","","",""
"1074","China","Preferential loan for MA60 jets","2006","false","After a series of talks between Wen Jiabao and Congolese officials on June 19, 2006, a series of agreements were signed, including an agreement signed by the Export-Import Bank's Li Ruogu for a loan agreement to purchase MA60 aircraft at a discounted price. The MA60 is manufactured by Xi'an Aircraft International Corporation. Congo has purchased MA60 aircraft after this point, and has signed a contract in 2011 to purchase more in 2012.","Infrastructure, Energy and Mining","","210","Implementation","2","Loan (excluding debt rescheduling)","Congo, Rep.","http://cg.mofcom.gov.cn/aarticle/jmxw/200606/20060602501299.html, Local Language Source, Donor media or official; http://www.9abc.net/index.php/archives/69778, Google US, Non-media","2","Export-Import Bank of China, Government Agency","Xi'an Aircraft International Corporation (XAIC), State-Owned Company","Export-Import Bank of China, Government Agency; Xi'an Aircraft International Corporation (XAIC), State-Owned Company","2","","","Checked","1","Vague (Official Finance)","5","Development","","Active","1","http://cg.mofcom.gov.cn/aarticle/jmxw/200606/20060602501299.html, Factiva, Donor media or official; http://www.9abc.net/index.php/archives/69778, Factiva, Non-media","","","","','","","","","","1","Congo, Rep.","484","234","Congo, Rep.","COG","CG","178","634","Commercial","1","false","false","false","","","","",""
"1075","China","Medicine and Computers for Hospitals","2006","false","On June 19, 2006, Wen Jiabao made an official visit to the Congo, where he presented medicine and drugs for the Congolese hospitals currently being helped by Chinese medical teams. An amount for this in-kind contribution is yet unknown.","Health","","120","Completion","3","In-kind contribution","Congo, Rep.","http://cg.mofcom.gov.cn/aarticle/jmxw/200606/20060602501299.html, Local Language Source, Donor media or official","1","","","","","","","Checked","1","ODA-like","2","Development","","Active","1","http://cg.mofcom.gov.cn/aarticle/jmxw/200606/20060602501299.html, Factiva, Donor media or official","","","","','","","","19 June 2006","","1","Congo, Rep.","484","234","Congo, Rep.","COG","CG","178","634","Not Commercial","2","false","false","false","","","","",""
"1076","China","Study Abroad","2006","true","In an official visit to the Congo, Wen Jiabao claimed that China funds scholarships to allow over 30 Congolese students to study abroad in China per year. The commitment year or financial amount for this project are yet unknown.","Education","","110","Implementation","2","Scholarships/training in the donor country","Congo, Rep.","http://cg.mofcom.gov.cn/aarticle/jmxw/200606/20060602501299.html, Local Language Source, Donor media or official","1","","","","","","","Checked","1","ODA-like","2","Representational","","Active","1","http://cg.mofcom.gov.cn/aarticle/jmxw/200606/20060602501299.html, Factiva, Donor media or official","","","","','","","","","","1","Congo, Rep.","484","234","Congo, Rep.","COG","CG","178","634","Not Commercial","2","false","false","false","","","","",""
"12814","China","Interest-Free Development Loan","2001","false","On May 24, 2001, Chinese deputy economy minister Zhang Xiang signed an agreement that included, among other things, an interest-free loan of 3 billion XAF slated for development. The projects financed with this loan have yet to be determined.The other part of this same agreement is ID#334","Other (see notes)","Development","510","Pipeline: Commitment","11","Loan (excluding debt rescheduling)","Congo, Rep.","http://global.factiva.com/aa/?ref=lba0000020010712dx5p02y3r&pp=1&fcpil=en&napc=S&sa_from=, Factiva, International media report","1","","","","","","","Checked","1","ODA-like","2","Development","","Active","1","http://global.factiva.com/aa/?ref=lba0000020010712dx5p02y3r&pp=1&fcpil=en&napc=S&sa_from=, Factiva, International media report","3000000000.0","XAF","0.60138952444015","733.03850707','6805164.17","","","","","1","Congo, Rep.","484","234","Congo, Rep.","COG","CG","178","634","Not Commercial","2","false","false","false","","","","",""
