"project_id","donor","title","year","year_uncertain","description","sector","sector_comment","crs_sector","status","status_code","flow","all_recipients","sources","sources_count","funding_agency","implementing_agency","donor_agency","donor_agency_count","recipient_agencies","recipient_agencies_count","verified","verified_code","flow_class","flow_class_code","intent","intent_code","active","active_code","factiva_sources","amount","currency","deflators_used","exchange_rates_used","usd_defl","start_actual","start_planned","end_actual","end_planned","recipient_count","recipient_condensed","recipient_cow_code","recipient_oecd_code","recipient_oecd_name","recipient_iso3","recipient_iso2","recipient_un_code","recipient_imf_code","is_commercial","is_commercital","debt_uncertian","line_of_credit","is_cofinanced","loan_type","interest_rate","maturity","grace_period","grant_element"
"1114","China","Military aid","2007","false","On November 21, 2007, China donated 150 million KES to Kenya's military to improve its operations. Visiting Chinese vice-chairman of the central military commission and defense minister, Gen Cao Gangcuan, donated the money to Kenya's chief of general staff, Gen Jeremiah Kianga. Senior military officers were to decide where the funds would be invested. The start and end dates are unknown.","Military","","150","Pipeline/identification","1","Grant (excluding debt forgiveness)","Unset","","Kenya","http://global.factiva.com/aa/?ref=BBCAP00020071121e3bl000dy&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official","1","","","","","Kenyan Ministry of Defense, Government Agency","1","Checked","1","Military","4","Representational","","Active","1","http://global.factiva.com/aa/?ref=BBCAP00020071121e3bl000dy&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official","150000000.0","KES","0.8379948373178","67.3176381242857","2659016.58","","","","","1","Kenya","501","248","Kenya","KEN","KE","404","664","Not Commercial","2","false","false","false","Unset","Unset","Unset","Unset","Unset"
"1191","China","Boost logistical capacity of FADM","2007","false","On April 26, 2007 Mozambican Prime Minister Luisa Diogo received a Chinese delegation, headed by the Political Comissar of the Chinese Armed Forces, Dong Chiangyou. During the visit the Chinese delegation signed a protocol under which China agreed to provide assistance, valued at 1.5 million US dollars, to boost the logistical capacity of the Mozambican armed forces (FADM).On May 19, 2007 the Chinese ambassador to Mozambique Tiang Guafeng presented a donation of equipment worth 1.5 million USD, including seven light vehicles, 31 computers, and assorted uniforms for the Mozambican army, navy and air force. Mozambican Defense Minister Tobias Dai attested to the donation. ","Military","","150","Pipeline/identification","1","In-kind contribution","Unset","","Mozambique","http://www.africanews.com/site/list_message/3062 
      , Google US
      , International media report; http://global.factiva.com/redir/default.aspx?P=sa&an=AFNWS00020070426e34q000yj&cat=a&ep=ASE 
      , Factiva
      , Recipient media or official","2","","","","","Mozambican Armed Forces (FADM), Government Agency","1","Checked","1","Military","4","Unset","","Active","1","http://www.africanews.com/site/list_message/3062 
        , Factiva
        , International media report; http://global.factiva.com/redir/default.aspx?P=sa&an=AFNWS00020070426e34q000yj&cat=a&ep=ASE 
        , Factiva
        , Recipient media or official","1500000.0","USD","0.8379948373178","1.0","1789987.16","19 May 2007","","19 May 2007","","1","Mozambique","541","259","Mozambique","MOZ","MZ","508","688","Not Commercial","2","false","false","false","Unset","Unset","Unset","Unset","Unset"
"1365","China","Army uniform factory","2001","false","As reported in January 2001, the government of Tanzania was implementing plans to improve a uniform manufacturing plant run by the National Service Camp in Ruvu under the framework of cooperation with China. Defense Minister Professor Philemon Sarungi said that a market for the uniforms would be assured, given the fact that Nigeria and Namibia used to purchase uniforms from them. The current status of this project is yet unknown.","Military","","320","Pipeline: Pledge","12","In-kind contribution","Unset","","Tanzania","http://global.factiva.com/aa/?ref=bbcap00020010710dx190007j&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official","1","","","","","","","Checked","1","Military","4","Representational","","Active","1","http://global.factiva.com/aa/?ref=bbcap00020010710dx190007j&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official","","","","","","","","","","1","Tanzania","510","282","Tanzania","TZA","TZ","834","738","Commercial","1","false","false","false","Unset","Unset","Unset","Unset","Unset"
"1476","China","Construction of new housing units at military barracks","2002","false","In 2002, China agreed to assist Ghana with constructing new housing units at all military barracks in the country at a cost of $2.7 million USD. (Conflicting information: other sources say China agreed to grant the Ghana Armed Forces and Police Service a $4.5 million USD interest-free loan In January of 2003.) According to Dr. Kwame Addo-Kufuor, Minister of Defense for Ghana, this project was part of measures used to motivate soldiers. Construction commenced in January of 2003 with a sod-cutting ceremony. The barracks will comprise of three blocks of 28 units and two blocks of 12 units, accommodating 105 families. There is some confusion as to the amount of the Chinese financing. Reports include the $2.7 million USD amount, but also indicate an interest-free loan of $2.5 million USD. It is unclear when the project was completed. This project is related to ID#1449.","Military","Police and Military Barracks Construction","150","Completion","3","Loan (excluding debt rescheduling)","Unset","","Ghana","http://www.china-defense-mashup.com/chinese-firm-to-complete-abandoned-military-projects-in-ghana.html/2 
      , Google US
      , Donor media or official; http://www.china-defense-mashup.com/chinese-firm-to-complete-abandoned-military-projects-in-ghana.html 
      , Google US
      , Donor media or official; http://global.factiva.com/aa/?ref=afnws00020030123dz1n002bd&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official; http://www.modernghana.com/news/19479/1/chinese-assists-to-improve-facilities-at-army-barr.html 
      , Google US
      , Recipient media or official; http://global.factiva.com/aa/?ref=afnws00020030123dz1n002bd&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official; http://global.factiva.com/aa/?ref=afnws00020030803dz83000rv&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official; http://global.factiva.com/aa/?ref=AFNWS00020040316e03g001pj&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official; http://www.guxiang86.com/gaige/bjzl/kaifang/200903/79222.html 
      , Local Language Source
      , Donor media or official; http://global.factiva.com/redir/default.aspx?P=sa&an=afnws00020020620dy6k000xd&cat=a&ep=ASE 
      , Other English Source
      , International media report","9","","Poly Technologies, State-Owned Company","Poly Technologies, State-Owned Company","1","","","Checked","1","Military","4","Unset","","Active","1","http://www.china-defense-mashup.com/chinese-firm-to-complete-abandoned-military-projects-in-ghana.html/2 
        , Factiva
        , Donor media or official; http://www.china-defense-mashup.com/chinese-firm-to-complete-abandoned-military-projects-in-ghana.html 
        , Factiva
        , Donor media or official; http://global.factiva.com/aa/?ref=afnws00020030123dz1n002bd&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official; http://www.modernghana.com/news/19479/1/chinese-assists-to-improve-facilities-at-army-barr.html 
        , Factiva
        , Recipient media or official; http://global.factiva.com/aa/?ref=afnws00020030123dz1n002bd&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official; http://global.factiva.com/aa/?ref=afnws00020030803dz83000rv&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official; http://global.factiva.com/aa/?ref=AFNWS00020040316e03g001pj&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official; http://www.guxiang86.com/gaige/bjzl/kaifang/200903/79222.html 
        , Factiva
        , Donor media or official; http://global.factiva.com/redir/default.aspx?P=sa&an=afnws00020020620dy6k000xd&cat=a&ep=ASE 
        , Factiva
        , International media report","4500000.0","USD","0.60491092610499","1.0","7439111.79","","","","","1","Ghana","452","241","Ghana","GHA","GH","288","652","Not Commercial","2","false","false","false","","","","",""
"1449","China","Donation of twenty-three vehicles","2003","false","In 2003, the Ghanaian Minister of Defense and Acting Interior Minister Dr. Kwame Addo-Kufuor received a donation of 23 vehicles from the Chinese Government. The donation of vehicles includes four tipper trucks, eight troops carrying vehicles, six double cabin pick-ups and five single cabin pick-ups made possible with a grant of $482,000 USD.This project is related to ID#1476 and #1687","Military","","150","Completion","3","Grant (excluding debt forgiveness)","Unset","","Ghana","http://global.factiva.com/aa/?ref=afnws00020030123dz1n002bd&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official","1","","Ghana Armed Forces, Government Agency","","","Ghana Armed Forces, Government Agency","1","Checked","1","Military","4","Unset","","Active","1","http://global.factiva.com/aa/?ref=afnws00020030123dz1n002bd&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official","482000.0","USD","0.62070251737246","1.0","776539.46","","","21 January 2003","","1","Ghana","452","241","Ghana","GHA","GH","288","652","Not Commercial","2","false","false","false","Unset","Unset","Unset","Unset","Unset"
"1933","China","Defense college","2011","false","On January 8, 2011, construction on the Tanzania People's Defense Forces' National Defense College in Kunduchi was completed by China's Xing Xing. The construction was co-funded by the Tanzanian government and China. China's contribution was $3 million, while Tanzania contributed 2 billion TZS. Chief of Staff Lt-General Abdulahman Shimbo commended the project. The exact start date is unknown.","Military","","150","Completion","3","Unset","Unset","","Tanzania","http://global.factiva.com/aa/?ref=BBCAP00020110108e718000m9&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official","1","","Xing Xing","Xing Xing","1","","","Checked","1","Military","4","Representational","","Active","1","http://global.factiva.com/aa/?ref=BBCAP00020110108e718000m9&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official","3000000.0","USD","1.206344778","1.0","2486851.23","","","10 January 2011","","1","Tanzania","510","282","Tanzania","TZA","TZ","834","738","Not Commercial","2","false","false","false","","","","",""
"2245","China","Military equipment donation","2006","false","In March 2006, China granted Sierra Leone a military patrol boat and other assistant package to the maritime wing of the Sierra Leone Armed Forces at a ceremony at the Government Wharf at Freetown. The donation included a Type 62-1 Escort Chinese boat, two water bowers and spare parts, UHF and VHF communication equipment, training package for the maritime wing personnel and construction of residential apartments at the Kingtom naval wing facility. The ceremony was attended by the Sierra Leone President, Alhaji Dr. Ahmad Tejan Kabbah. According to the Chinese ambassador to Sierra Leone, Cheng Wenju, China hoped the donation would help the defensive capacity of the Sierra Leone Armed Forces within their capacity, and contribute significantly to the safeguarding of the coastline and maritime resources and to protect normal fishery production.","Military","","150","Completion","3","In-kind contribution","Unset","","Sierra Leone","http://global.factiva.com/aa/?ref=BBCAPP0020060120e21k002pa&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official; http://global.factiva.com/aa/?ref=BBCAP00020060315e23f0002t&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official","2","","Republic of Sierra Leone Armed Forces (RSLAF), Government Agency","","","Republic of Sierra Leone Armed Forces (RSLAF), Government Agency","1","Checked","1","Military","4","Representational","","Active","1","http://global.factiva.com/aa/?ref=BBCAPP0020060120e21k002pa&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official; http://global.factiva.com/aa/?ref=BBCAP00020060315e23f0002t&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official","","","","","","","","15 March 2006","","1","Sierra Leone","451","272","Sierra Leone","SLE","SL","694","724","Not Commercial","2","false","false","false","","","","",""
"12050","China","Rebuild Army Headquarters","2002","false","In 2005, the Financial Times reported that the Chinese were convinced by the Kabbah government in 2002 to pick up where they had left off in investment projects, which took the form of the rebuilding and refurbishment of Chinese-built buildings in Freetown, including the the army head quarters. The status of the project is uncertain. ","Military","","150","Completion","3","Unset","Unset","","Sierra Leone","http://www.sierra-leone.org/Speeches/kabbah-062003.html 
      , Google US
      , Non-media; http://global.factiva.com/aa/?ref=FTFT000020050214e12e0005j&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report","2","","","","","","","Checked","1","Military","4","Representational","","Active","1","http://www.sierra-leone.org/Speeches/kabbah-062003.html 
        , Factiva
        , Non-media; http://global.factiva.com/aa/?ref=FTFT000020050214e12e0005j&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report","","","","","","","","","","1","Sierra Leone","451","272","Sierra Leone","SLE","SL","694","724","Not Commercial","2","false","false","false","","","","",""
"16161","China","Defense Exchanges","2005","false","In 2005, China and South Africa met at their second Defense Committee meeting, agreeing to enhance consultations and dialogue on defense and security issues. The two countries agreed to improve multi-level exchanges and cooperation between the defense departments and armies of the two countries. It is unclear how the agreement was implemented.","Military","","150","Pipeline: Pledge","12","Unset","Unset","","South Africa","http://english.peopledaily.com.cn/200506/17/eng20050617_190905.html 
      , Google US
      , Donor media or official; http://global.factiva.com/aa/?ref=XNEWS00020050617e16h006hf&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Donor media or official","2","","","","","","","Checked","1","Military","4","Representational","","Active","1","http://english.peopledaily.com.cn/200506/17/eng20050617_190905.html 
        , Factiva
        , Donor media or official; http://global.factiva.com/aa/?ref=XNEWS00020050617e16h006hf&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Donor media or official","","","","","","","","","","1","South Africa","560","218","South Africa","ZAF","ZA","710","199","Not Commercial","2","false","false","false","","","","",""
"18421","China","Construction equipment to Zimbabwe Defense Force","2006","false","On May 4, 2006, the Chinese handed over construction equipment to the Zimbabwe Defense Forces (ZDF). The equipment included brick making machines, bricklayers, plaster, carpenter and electrician tool kits, and surveying gear. The equipment totaled a $1.5 million US dollar gift from the Chinese government. The tools would be used to help build housing for the Pomona Barracks in Harare. The gift also cut down on the costs of renting equipment and transporting the rentals. ","Military","military barracks construction","150","Completion","3","In-kind contribution","Unset","","Zimbabwe","http://www.focac.org/eng/zxxx/t253399.htm 
      , Google US
      , International media report; http://global.factiva.com/aa/?ref=BBCAPP0020060801e2810008e&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Donor media or official; http://global.factiva.com/aa/?ref=AFNWS00020060505e255001uu&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official","3","","Zimbabwe Defence Forces (ZDF), Government Agency","","","Zimbabwe Defence Forces (ZDF), Government Agency","1","Checked","1","Military","4","Representational","","Active","1","http://www.focac.org/eng/zxxx/t253399.htm 
        , Factiva
        , International media report; http://global.factiva.com/aa/?ref=BBCAPP0020060801e2810008e&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Donor media or official; http://global.factiva.com/aa/?ref=AFNWS00020060505e255001uu&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official","1500000.0","USD","0.74305214409552","1.0","2018700.86","","","04 May 2006","","1","Zimbabwe","552","265","Zimbabwe","ZWE","ZW","716","698","Not Commercial","2","false","false","false","","","","",""
"18379","China","Military training and assistance","2006","false","By 2006, the People's Liberation Army in China has helped the Zimbabwe Defense Forces (ZDF) through numerous programs. These programs included military aid, training exchange and bringing the PLA Instructors Team to the Zimbabwe Staff College. The officers helped train the defense forces and provide other assistance. The ZDF has benefited in gifts of equipment for both the ZNA and Air Force. Information regarding amounts, dates of implementation are yet to be found. Continued assistance shown in Project #19939. ","Military","","150","Completion","3","Free-standing technical assistance","Unset","","Zimbabwe","http://www.orwelltoday.com/zimbabwegenocide.shtml 
      , Google US
      , Recipient media or official; http://global.factiva.com/aa/?ref=AFNWS00020060328e23s0013t&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Donor media or official","2","","People's Liberation Army (PLA), Government Agency; People's Liberation Army of China, Government Agency","People's Liberation Army (PLA), Government Agency; People's Liberation Army of China, Government Agency","2","Zimbabwe Defence Forces (ZDF), Government Agency","1","Checked","1","Military","4","Representational","","Active","1","http://www.orwelltoday.com/zimbabwegenocide.shtml 
        , Factiva
        , Recipient media or official; http://global.factiva.com/aa/?ref=AFNWS00020060328e23s0013t&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Donor media or official","","","","","","","","","","1","Zimbabwe","552","265","Zimbabwe","ZWE","ZW","716","698","Not Commercial","2","false","false","false","","","","",""
"18736","China","China to provide military materials, training to Zimbabwe","2006","false","On July 31, 2006, the military forces of Zimbabwe signed a cooperation agreement with the Chinese People's Liberation Army for assistance in military materials and personnel training. Specifically, the Zimbabwean Defense Forces will send 55 officers to China to receive military and technical training during 2006 and 2007. The Zimbabwe Defense Forces were represented by General Constantine Chiwenga and the Chinese government was represented by the military attache of the Chinese Embassy in Zimbabwe, Tian Jianjun.","Military","","150","Pipeline: Commitment","11","Scholarships/training in the donor country","Unset","","Zimbabwe","http://global.factiva.com/aa/?ref=BBCAPP0020060801e2810008e&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Donor media or official","1","","Zimbabwe Defence Forces (ZDF), Government Agency; People's Liberation Army of China, Government Agency","People's Liberation Army of China, Government Agency","1","Zimbabwe Defence Forces (ZDF), Government Agency","1","Checked","1","Military","4","Representational","","Active","1","http://global.factiva.com/aa/?ref=BBCAPP0020060801e2810008e&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Donor media or official","","","","","","","","","","1","Zimbabwe","552","265","Zimbabwe","ZWE","ZW","716","698","Not Commercial","2","false","false","false","","","","",""
"1115","China","66 vehicles donated to Kenyan Military","2002","false","From 2002 to 2007, China donated 66 vehicles to Kenya's military. The amount is unknown.","Military","","150","Completion","3","In-kind contribution","Unset","","Kenya","http://global.factiva.com/aa/?ref=BBCAP00020071121e3bl000dy&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official","1","","","","","","","Checked","1","Military","4","Representational","","Active","1","http://global.factiva.com/aa/?ref=BBCAP00020071121e3bl000dy&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official","","","","","","01 January 2002","","31 December 2007","","1","Kenya","501","248","Kenya","KEN","KE","404","664","Not Commercial","2","false","false","false","Unset","Unset","Unset","Unset","Unset"
"1616","China","Logistical Support to Liberian Military","2006","false","On September 19, 2006 the People's Republic of China  pledged US$600,000 in logistical support to the Defense Ministry in Monrovia. Chinese Ambassador, Lin Songtian stated that China would provide logistical support, medical equipment, and personnel training. Defense Minister, Brownie Samukai attended the ceremony.","Military","","150","Pipeline: Pledge","12","In-kind contribution","Unset","","Liberia","http://www.cablegatesearch.net/cable.php?id=07MONROVIA289 
      , Google US
      , Non-media; http://lr.china-embassy.org/chn/sghdhzxxx/t272899.htm 
      , Baidu
      , Donor media or official; http://global.factiva.com/aa/?ref=AFNWS00020060920e29k000s6&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report","3","","Liberian Ministry of National Defense, Government Agency; China Ministry of Defense, Government Agency","China Ministry of Defense, Government Agency","1","Liberian Ministry of National Defense, Government Agency","1","Checked","1","Military","4","Development","","Active","1","http://www.cablegatesearch.net/cable.php?id=07MONROVIA289 
        , Factiva
        , Non-media; http://lr.china-embassy.org/chn/sghdhzxxx/t272899.htm 
        , Factiva
        , Donor media or official; http://global.factiva.com/aa/?ref=AFNWS00020060920e29k000s6&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report","600000.0","USD","0.74305214409552","1.0","807480.34","19 September 2006","","19 September 2006","","1","Liberia","450","251","Liberia","LBR","LR","430","668","Not Commercial","2","false","false","false","","","","",""
"1652","China","Fighter jets in compensation for fishing rights","2005","false","In 2005, China gave Mauritania 2 fighter jets as partial compensation for fishing rights. It is unclear what the value of the jets is. ","Military","","310","Completion","3","Joint venture with recipient","Tied","4","Mauritania","http://global.factiva.com/aa/?ref=J000000020070718e37i0002i&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report","1","","","","","","","Checked","1","Military","4","Mixed (No Development)","","Active","1","http://global.factiva.com/aa/?ref=J000000020070718e37i0002i&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report","","","","","","","","","","1","Mauritania","435","256","Mauritania","MRT","MR","478","682","Commercial","1","false","false","false","","","","",""
"1900","China","Grant for procurement of military equipment","2007","false","On May 22, 2007, the Commander General of the Shenyang military region of China, Lt. Gen. Chang Wanquan, offered a 5 million CNY grant from the Chinese army to the Rwanda Defense Forces for the procurement of military equipment. The current status and start and end dates are unknown.","Military","","150","Pipeline: Pledge","12","Grant (excluding debt forgiveness)","Unset","","Rwanda","http://global.factiva.com/aa/?ref=AFNWS00020070522e35m000p3&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official","1","People's Liberation Army of China, Government Agency","","People's Liberation Army of China, Government Agency","1","Rwanda Defence Forces, Government Agency","1","Checked","1","Military","4","Unset","","Active","1","http://global.factiva.com/aa/?ref=AFNWS00020070522e35m000p3&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official","5000000.0","CNY","0.8379948373178","7.6075325","784304.75","","","","","1","Rwanda","517","266","Rwanda","RWA","RW","646","714","Not Commercial","2","false","false","false","","","","",""
"2396","China","Special forces training","2009","false","In 2009, the Chinese assisted in training the Guinean special forces. It is unclear what the details of the arrangement were.","Military","special forces","150","Completion","3","Free-standing technical assistance","Unset","","Guinea","http://global.factiva.com/aa/?ref=VNCS000020090504e5540002v&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report","1","","","","","","","Checked","1","Military","4","Unset","","Active","1","http://global.factiva.com/aa/?ref=VNCS000020090504e5540002v&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report","","","","","","","","","","1","Guinea","438","243","Guinea","GIN","GN","324","656","Not Commercial","2","false","false","false","Unset","Unset","Unset","Unset","Unset"
"24437","China","Equipment for Liberian Military","2006","false","On September 19, 2006 the People's Republic of China pledged US$600,000 in logistical support to the Defense Ministry in Monrovia (see project #1616). The consignment included among other items, two generators, three vehicles, 48 sets of computers, and several communication gadgets. Chinese Ambassador, Lin Songtian stated that China would provide logistical support, medical equipment, and personnel training. Defense Minister, Brownie Samukai attended the ceremony.","Military","","150","Completion","3","In-kind contribution","Unset","","Liberia","http://www.cablegatesearch.net/cable.php?id=07MONROVIA289 
      , Google US
      , Non-media; http://lr.china-embassy.org/chn/sghdhzxxx/t272899.htm 
      , Baidu
      , Donor media or official; http://global.factiva.com/aa/?ref=AFNWS00020060920e29k000s6&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report","3","","China Ministry of Defense, Government Agency","China Ministry of Defense, Government Agency","1","Liberian Ministry of National Defense, Government Agency","1","Checked","1","Military","4","Representational","","Active","1","http://www.cablegatesearch.net/cable.php?id=07MONROVIA289 
        , Factiva
        , Non-media; http://lr.china-embassy.org/chn/sghdhzxxx/t272899.htm 
        , Factiva
        , Donor media or official; http://global.factiva.com/aa/?ref=AFNWS00020060920e29k000s6&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report","","","","","","","","19 September 2006","","1","Liberia","450","251","Liberia","LBR","LR","430","668","Not Commercial","2","false","false","false","Unset","Unset","Unset","Unset","Unset"
"679","China","Gabonese intelligence officials training at Chinese centers","2010","false","A number of documents online state that Gabonese intelligence officers were being trained at Chinese centers as of 2010. Searches did not pull up any further information outside of that statement, including implementing agencies, start and end dates, financial amounts, or contacts.","Military","Intelligence","150","Pipeline/identification","1","Scholarships/training in the donor country","Unset","","Gabon","http://global.factiva.com/aa/?ref=BBCEUP0020100811e68b0008e&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report","1","","","","","","","Checked","1","Military","4","Unset","","Active","1","http://global.factiva.com/aa/?ref=BBCEUP0020100811e68b0008e&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report","","","","","","","","","","1","Gabon","481","239","Gabon","GAB","GA","266","646","Not Commercial","2","false","false","false","Unset","Unset","Unset","Unset","Unset"
"299","China","Military Tents","2006","false","On December 6, 2006, Burundi's first vice-president of the republic, Dr Martin Nduwimana, met with the Chinese National Defence Ministry, Maj-Gen Ding Jingong. During the meeting, the Chinese ambassador to Burundi announced that an earlier request by the Burundian President for a Chinese donation of 500 military tents for the Burundian army had been approved. The amount is unknown.","Military","","150","Completion","3","In-kind contribution","Unset","","Burundi","http://global.factiva.com/aa/?ref=BBCAP00020061206e2c6002gy&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official","1","","","","","","","Checked","1","Military","4","Unset","","Active","1","http://global.factiva.com/aa/?ref=BBCAP00020061206e2c6002gy&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official","","","","","","06 December 2006","","06 December 2006","","1","Burundi","516","228","Burundi","BDI","BI","108","618","Not Commercial","2","false","false","false","Unset","Unset","Unset","Unset","Unset"
"754","China","China Donates Military Equipment to Mozambican Armed Forces","2002","false","On November 12, 2002 China donated military equipment worth 1.8m dollars to the Mozambique Defence Armed Forces (FADM). The donation consists of eight trucks, health and diving equipment, boots, and about 200,000 meters of cloth for the manufacture of uniforms.","Military","","150","Completion","3","In-kind contribution","Unset","","Mozambique","http://global.factiva.com/aa/?ref=bbcap00020021115dybf00209&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official","1","","","","","","","Checked","1","Military","4","Unset","","Active","1","http://global.factiva.com/aa/?ref=bbcap00020021115dybf00209&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official","1800000.0","USD","0.60491092610499","1.0","2975644.71","","","12 November 2002","","1","Mozambique","541","259","Mozambique","MOZ","MZ","508","688","Not Commercial","2","false","false","false","Unset","Unset","Unset","Unset","Unset"
"771","China","Strengthening of military cooperation","2008","false","In 2008, the Chinese government provided the Malawian Armed forces with a 3 million USD grant for defense and security. The projects to be financed with this grant cannot be determined. The government provided a second grant for 3 million additional USD in 2009 (Project #25620). ","Military","","150","Completion","3","Grant (excluding debt forgiveness)","Unset","","Malawi","http://www.cablegatesearch.net/cable.php?id=08LILONGWE253&version=1314326040 
      , Google US
      , Non-media; http://mw.china-embassy.org/eng/dsxx/dsjh/t621077.htm 
      , Google US
      , Donor media or official; http://global.factiva.com/aa/?ref=XNEWS00020080326e43r004k0&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Donor media or official","3","","","","","","","Checked","1","Military","4","Representational","","Active","1","http://www.cablegatesearch.net/cable.php?id=08LILONGWE253&version=1314326040 
        , Factiva
        , Non-media; http://mw.china-embassy.org/eng/dsxx/dsjh/t621077.htm 
        , Factiva
        , Donor media or official; http://global.factiva.com/aa/?ref=XNEWS00020080326e43r004k0&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Donor media or official","3000000.0","USD","0.98899595221395","1.0","3033379.45","","","","","1","Malawi","553","253","Malawi","MWI","MW","454","676","Not Commercial","2","false","false","false","","","","",""
"919","China","Training of military officers in China NEEDS CONFIRMATION","2006","false","In 2006, 24 Malagasy army officers were sent to China for training. The status of their training and return to Madagascar is uncertain. ","Military","","150","Implementation","2","Scholarships/training in the donor country","Unset","","Madagascar","http://global.factiva.com/aa/?ref=BBCAP00020060914e29e001ba&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report","1","","","","","","","Checked","1","Military","4","Representational","","Active","1","http://global.factiva.com/aa/?ref=BBCAP00020060914e29e001ba&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report","","","","","","","","","","1","Madagascar","580","252","Madagascar","MDG","MG","450","674","Not Commercial","2","false","false","false","","","","",""
